Batch ID,Batch Name,Material Master ID,Material Inventory ID,Status,Material Price History,Total Quantity,Available Quantity,Reserved Quantity,Blocked Stock Quantity,Location,Division,Created Time,Material Code
1-TM-BATCH-761,BATCH1-A2539052500,1-2FY6-96,1-TM-INVENTORY-761,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/11/2021 16:37,A2539052500
1-TM-BATCH-762,BATCH1-A253905340064,1-2HCN-20,1-TM-INVENTORY-762,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/11/2021 16:37,A253905340064
1-TM-BATCH-763,BATCH1-A2539053500,1-2FY6-98,1-TM-INVENTORY-763,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/11/2021 16:37,A2539053500
1-TM-BATCH-764,BATCH1-A2539060300,1-3B9K-151,1-TM-INVENTORY-764,Active,,1,1,0,0,1-J31BMH,1-J30J21,08/11/2022 14:51,A2539060300
1-TM-BATCH-765,BATCH1-A2539062903,1-4Y6M-1,1-TM-INVENTORY-765,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/07/2023 17:40,A2539062903
1-TM-BATCH-766,BATCH1-A2539063200,1-2FY6-104,1-TM-INVENTORY-766,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2539063200
1-TM-BATCH-767,BATCH1-A2540940200,1-6YSX-5,1-TM-INVENTORY-767,Active,,3,3,0,0,1-J31BMH,1-J30J21,25/10/2024 15:24,A2540940200
1-TM-BATCH-768,BATCH1-A2541840600,1-6ZJ1-3,1-TM-INVENTORY-768,Active,,5,5,0,0,1-J31BMH,1-J30J21,25/10/2024 15:24,A2541840600
1-TM-BATCH-769,BATCH1-A2546931300,1-8SBK-833,1-TM-INVENTORY-769,Active,,3,3,0,0,1-J31BMH,1-J30J21,04/11/2024 17:39,A2546931300
1-TM-BATCH-770,BATCH1-A2547401101,1-A9HF-2,1-TM-INVENTORY-770,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 12:01,A2547401101
1-TM-BATCH-771,BATCH1-A2548301402,1-6YSX-8,1-TM-INVENTORY-771,Active,,5,5,0,0,1-J31BMH,1-J30J21,02/11/2024 12:07,A2548301402
1-TM-BATCH-772,BATCH1-A2548301502,1-8E26-80,1-TM-INVENTORY-772,Active,,4,4,0,0,1-J31BMH,1-J30J21,25/10/2024 12:39,A2548301502
1-TM-BATCH-773,BATCH1-A2548350100,1-7TF6-4,1-TM-INVENTORY-773,Active,,5,5,0,0,1-J31BMH,1-J30J21,02/11/2024 12:07,A2548350100
1-TM-BATCH-774,BATCH1-A2548350200,1-8E26-82,1-TM-INVENTORY-774,Active,,4,4,0,0,1-J31BMH,1-J30J21,25/10/2024 12:39,A2548350200
1-TM-BATCH-775,BATCH1-A2561840000,1-3B9K-162,1-TM-INVENTORY-775,Active,,13,13,0,0,1-J31BMH,1-J30J21,04/11/2024 18:29,A2561840000
1-TM-BATCH-776,BATCH1-A2600940300,1-3B21-863,1-TM-INVENTORY-776,Active,,7,7,0,0,1-J31BMH,1-J30J21,17/08/2024 12:16,A2600940300
1-TM-BATCH-777,BATCH1-A2640940100,1-34Y9-115,1-TM-INVENTORY-777,Active,,7,7,0,0,1-J31BMH,1-J30J21,11/11/2024 17:40,A2640940100
1-TM-BATCH-778,BATCH1-A2700940004,1-1KXM-2,1-TM-INVENTORY-778,Active,,3,3,0,0,1-J31BMH,1-J30J21,12/11/2024 17:20,A2700940004
1-TM-BATCH-779,BATCH1-A2701800109,1-1KXM-3,1-TM-INVENTORY-779,Active,,10,10,0,0,1-J31BMH,1-J30J21,15/11/2024 13:20,A2701800109
1-TM-BATCH-780,BATCH1-A2701800400,1-2XVL-2,1-TM-INVENTORY-780,Active,,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2701800400
1-TM-BATCH-781,BATCH1-A2710940204,1-5A-714,1-TM-INVENTORY-781,Active,,1,1,0,0,1-J31BMH,1-J30J21,28/03/2022 15:14,A2710940204
1-TM-BATCH-782,BATCH1-A2711800109,1-DNY-5,1-TM-INVENTORY-782,Active,,6,6,0,0,1-J31BMH,1-J30J21,21/03/2022 17:46,A2711800109
1-TM-BATCH-783,BATCH1-A2711800509,1-1QWC-4,1-TM-INVENTORY-783,Active,,2,2,0,0,1-J31BMH,1-J30J21,28/09/2024 13:26,A2711800509
1-TM-BATCH-784,BATCH1-A2722000114,1-60-256,1-TM-INVENTORY-784,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2722000114
1-TM-BATCH-785,BATCH1-A2730940404,1-10GK-4,1-TM-INVENTORY-785,Active,,1,1,0,0,1-J31BMH,1-J30J21,26/08/2024 14:49,A2730940404
1-TM-BATCH-786,BATCH1-A2740940004,1-20G9-20,1-TM-INVENTORY-786,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/12/2023 11:50,A2740940004
1-TM-BATCH-787,BATCH1-A2740940104,1-1TX0-34,1-TM-INVENTORY-787,Active,,2,2,0,0,1-J31BMH,1-J30J21,08/11/2024 16:36,A2740940104
1-TM-BATCH-788,BATCH1-A2751800009,1-5K-544,1-TM-INVENTORY-788,Active,,1,1,0,0,1-J31BMH,1-J30J21,11/04/2024 17:24,A2751800009
1-TM-BATCH-789,BATCH1-A2760940504,1-2EIQ-11,1-TM-INVENTORY-789,Active,,4,4,0,0,1-J31BMH,1-J30J21,28/10/2024 12:34,A2760940504
1-TM-BATCH-790,BATCH1-A2761800009,1-1FNR-15,1-TM-INVENTORY-790,Active,,2,2,0,0,1-J31BMH,1-J30J21,28/10/2024 12:34,A2761800009
1-TM-BATCH-791,BATCH1-A2769050000,1-1MAW-78,1-TM-INVENTORY-791,Active,,1,1,0,0,1-J31BMH,1-J30J21,01/11/2023 18:13,A2769050000
1-TM-BATCH-792,BATCH1-A2781800009,1-1HD0-12,1-TM-INVENTORY-792,Active,,1,1,0,0,1-J31BMH,1-J30J21,31/01/2024 16:33,A2781800009
1-TM-BATCH-793,BATCH1-A2811800210,1-521F-10,1-TM-INVENTORY-793,Active,,8,8,0,0,1-J31BMH,1-J30J21,19/10/2024 17:56,A2811800210
1-TM-BATCH-794,BATCH1-A2820940004,1-3BGZ-391,1-TM-INVENTORY-794,Active,,4,4,0,0,1-J31BMH,1-J30J21,10/10/2024 15:11,A2820940004
1-TM-BATCH-795,BATCH1-A2829900017,1-3BGV-1024,1-TM-INVENTORY-795,Active,,3,3,0,0,1-J31BMH,1-J30J21,27/08/2024 16:15,A2829900017
1-TM-BATCH-796,BATCH1-A2829970345,1-3BGV-1030,1-TM-INVENTORY-796,Active,,2,2,0,0,1-J31BMH,1-J30J21,24/11/2023 17:50,A2829970345
1-TM-BATCH-797,BATCH1-A2928104500,1-2O7G-2,1-TM-INVENTORY-797,Active,,1,1,0,0,1-J31BMH,1-J30J21,17/08/2018 14:50,A2928104500
1-TM-BATCH-798,BATCH1-A2928104800,1-2REU-2,1-TM-INVENTORY-798,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2928104800
1-TM-BATCH-799,BATCH1-A2928800057,1-2D0J-52,1-TM-INVENTORY-799,Active,,1,1,0,0,1-J31BMH,1-J30J21,07/08/2018 10:46
1-TM-BATCH-800,BATCH1-A2928850522,1-2D0J-57,1-TM-INVENTORY-800,Active,,2,2,0,0,1-J31BMH,1-J30J21,07/08/2018 10:46,A2928850522
1-TM-BATCH-801,BATCH1-A29290548009107,1-2I5U-47,1-TM-INVENTORY-801,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/09/2024 11:56,A29290548009107
1-TM-BATCH-802,BATCH1-A2948805801,1-8E7G-631,1-TM-INVENTORY-802,Active,,1,1,0,0,1-J31BMH,1-J30J21,23/09/2024 11:42,A2948805801
1-TM-BATCH-803,BATCH1-A4479051804,1-50S9-17,1-TM-INVENTORY-803,Active,,2,2,0,0,1-J31BMH,1-J30J21,02/11/2024 11:51,A4479051804
1-TM-BATCH-804,BATCH1-A4634205500,1-2WH3-7,1-TM-INVENTORY-804,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A4634205500
1-TM-BATCH-805,BATCH1-A4634206000,1-2T6F-5,1-TM-INVENTORY-805,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A4634206000
1-TM-BATCH-806,BATCH1-A4638200507,1-3BVP-1380,1-TM-INVENTORY-806,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/11/2021 16:37,A4638200507
1-TM-BATCH-807,BATCH1-A4638352800,1-3BVP-1444,1-TM-INVENTORY-807,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/06/2021 12:34,A4638352800
1-TM-BATCH-808,BATCH1-A4639058400,1-2Z1P-3,1-TM-INVENTORY-808,Active,,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A4639058400
1-TM-BATCH-809,BATCH1-A6110170060,1-6A-179,1-TM-INVENTORY-809,Active,,2,2,0,0,1-J31BMH,1-J30J21,14/10/2024 15:57,A6110170060
1-TM-BATCH-810,BATCH1-A6110940304,1-O3F-28,1-TM-INVENTORY-810,Active,,2,2,0,0,1-J31BMH,1-J30J21,19/04/2018 18:09,A6110940304
1-TM-BATCH-811,BATCH1-A6111800009,1-5A-949,1-TM-INVENTORY-811,Active,,3,3,0,0,1-J31BMH,1-J30J21,22/07/2022 15:32,A6111800009
1-TM-BATCH-812,BATCH1-A6420160074,1-QJ8-24,1-TM-INVENTORY-812,Active,,1,1,0,0,1-J31BMH,1-J30J21,09/11/2015 13:08,A6420160074
1-TM-BATCH-813,BATCH1-A6420783481,1-NMW-4,1-TM-INVENTORY-813,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/09/2024 11:15,A6420783481
1-TM-BATCH-814,BATCH1-A6420906052,1-246K-7,1-TM-INVENTORY-814,Active,,3,3,0,0,1-J31BMH,1-J30J21,27/04/2024 10:56,A6420906052
1-TM-BATCH-815,BATCH1-A6420906352,1-27BR-66,1-TM-INVENTORY-815,Active,,3,3,0,0,1-J31BMH,1-J30J21,28/08/2024 11:49,A6420906352
1-TM-BATCH-816,BATCH1-A6420920101,1-7LM-3,1-TM-INVENTORY-816,Active,,3,3,0,0,1-J31BMH,1-J30J21,03/08/2017 10:26,A6420920101
1-TM-BATCH-817,BATCH1-A6420920301,1-NMQ-1,1-TM-INVENTORY-817,Active,,3,3,0,0,1-J31BMH,1-J30J21,12/06/2021 12:27,A6420920301
1-TM-BATCH-818,BATCH1-A6420941300,1-33S2-5,1-TM-INVENTORY-818,Active,,4,4,0,0,1-J31BMH,1-J30J21,28/10/2024 15:14,A6420941300
1-TM-BATCH-819,BATCH1-A6420942804,1-23QZ-2,1-TM-INVENTORY-819,Active,,2,2,0,0,1-J31BMH,1-J30J21,02/11/2021 17:55,A6420942804
1-TM-BATCH-820,BATCH1-A6420943004,1-23QZ-3,1-TM-INVENTORY-820,Active,,2,2,0,0,1-J31BMH,1-J30J21,02/11/2021 17:55,A6420943004
1-TM-BATCH-821,BATCH1-A6420945197,1-MAJ-9,1-TM-INVENTORY-821,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A6420945197
1-TM-BATCH-822,BATCH1-A6420945297,1-MAJ-10,1-TM-INVENTORY-822,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A6420945297
1-TM-BATCH-823,BATCH1-A6421402260,1-2A97-6,1-TM-INVENTORY-823,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A6421402260
1-TM-BATCH-824,BATCH1-A6421421880,1-IQY-5,1-TM-INVENTORY-824,Active,,1,1,0,0,1-J31BMH,1-J30J21,26/08/2024 14:40,A6421421880
1-TM-BATCH-825,BATCH1-A6421423380,1-25KS-9,1-TM-INVENTORY-825,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A6421423380
1-TM-BATCH-826,BATCH1-A6421800009,1-2W0-19,1-TM-INVENTORY-826,Active,,12,12,0,0,1-J31BMH,1-J30J21,28/10/2024 15:14,A6421800009
1-TM-BATCH-827,BATCH1-A6421880580,1-2IEK-3,1-TM-INVENTORY-827,Active,,1,1,0,0,1-J31BMH,1-J30J21,30/08/2024 15:12,A6421880580
1-TM-BATCH-828,BATCH1-A6460920501,1-5A-376,1-TM-INVENTORY-828,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/07/2015 14:26,A6460920501
1-TM-BATCH-829,BATCH1-A6460940004,1-5Y-712,1-TM-INVENTORY-829,Active,,1,1,0,0,1-J31BMH,1-J30J21,17/08/2018 14:50,A6460940004
1-TM-BATCH-830,BATCH1-A6460940204,1-EBO-37,1-TM-INVENTORY-830,Active,,1,1,0,0,1-J31BMH,1-J30J21,26/12/2019 15:58,A6460940204
1-TM-BATCH-831,BATCH1-A6460940304,1-K48-5,1-TM-INVENTORY-831,Active,,4,4,0,0,1-J31BMH,1-J30J21,03/08/2017 10:26,A6460940304
1-TM-BATCH-832,BATCH1-A651010881805,1-3-2347,1-TM-INVENTORY-832,Active,,1,1,0,0,1-J31BMH,1-J30J21,10/03/2016 17:08,A651010881805
1-TM-BATCH-833,BATCH1-A6510140080,1-VGW-8,1-TM-INVENTORY-833,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A6510140080
1-TM-BATCH-834,BATCH1-A651070280180,1-2K09-14,1-TM-INVENTORY-834,Active,,1,1,0,0,1-J31BMH,1-J30J21,24/08/2019 12:31,A651070280180
1-TM-BATCH-835,BATCH1-A651070638705,1-2E0E-7,1-TM-INVENTORY-835,Active,,1,1,0,0,1-J31BMH,1-J30J21,23/05/2018 12:50,A651070638705
1-TM-BATCH-836,BATCH1-A6510902852,1-23UO-8,1-TM-INVENTORY-836,Active,,3,3,0,0,1-J31BMH,1-J30J21,26/10/2024 11:14,A6510902852
1-TM-BATCH-837,BATCH1-A651094000464,1-5GZ7-1,1-TM-INVENTORY-837,Active,,3,3,0,0,1-J31BMH,1-J30J21,10/04/2024 16:15,A651094000464
1-TM-BATCH-838,BATCH1-A6510940100,1-2EJV-3,1-TM-INVENTORY-838,Active,,6,6,0,0,1-J31BMH,1-J30J21,15/11/2024 13:20,A6510940100
1-TM-BATCH-839,BATCH1-A651094010464,1-5GW2-1,1-TM-INVENTORY-839,Active,,5,5,0,0,1-J31BMH,1-J30J21,08/11/2024 10:45,A651094010464
1-TM-BATCH-840,BATCH1-A6510940151,1-2H18-15,1-TM-INVENTORY-840,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/03/2020 12:47,A6510940151
1-TM-BATCH-841,BATCH1-A6510940204,1-1TUF-88,1-TM-INVENTORY-841,Active,,7,7,0,0,1-J31BMH,1-J30J21,15/11/2024 15:14,A6510940204
1-TM-BATCH-842,BATCH1-A6510960280,1-1689-7,1-TM-INVENTORY-842,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/12/2020 18:10,A6510960280
1-TM-BATCH-843,BATCH1-A6511410087,1-1Y3S-5,1-TM-INVENTORY-843,Active,,2,2,0,0,1-J31BMH,1-J30J21,29/09/2023 11:43,A6511410087
1-TM-BATCH-844,BATCH1-A6511410369,1-23KH-10,1-TM-INVENTORY-844,Active,,1,1,0,0,1-J31BMH,1-J30J21,24/04/2019 11:49,A6511410369
1-TM-BATCH-845,BATCH1-A6511800109,1-Q2Y-2,1-TM-INVENTORY-845,Active,,24,24,0,0,1-J31BMH,1-J30J21,15/11/2024 15:14,A6511800109
1-TM-BATCH-846,BATCH1-A6511840480,1-VMO-17,1-TM-INVENTORY-846,Active,,1,1,0,0,1-J31BMH,1-J30J21,07/10/2024 14:42,A6511840480
1-TM-BATCH-847,BATCH1-A6511840880,1-VMO-19,1-TM-INVENTORY-847,Active,,1,1,0,0,1-J31BMH,1-J30J21,07/10/2024 14:42,A6511840880
1-TM-BATCH-848,BATCH1-A6512001470,1-1TUF-92,1-TM-INVENTORY-848,Active,,1,1,0,0,1-J31BMH,1-J30J21,17/11/2017 12:06,A6512001470
1-TM-BATCH-849,BATCH1-A6512002170,1-1O9S-3,1-TM-INVENTORY-849,Active,,1,1,0,0,1-J31BMH,1-J30J21,08/06/2024 12:43,A6512002170
1-TM-BATCH-850,BATCH1-A6512002400,1-2F3A-2,1-TM-INVENTORY-850,Active,,1,1,0,0,1-J31BMH,1-J30J21,08/10/2024 14:48,A6512002400
1-TM-BATCH-851,BATCH1-A6512002570,1-2GBK-1,1-TM-INVENTORY-851,Active,,1,1,0,0,1-J31BMH,1-J30J21,23/08/2019 14:42,A6512002570
1-TM-BATCH-852,BATCH1-A6512002700,1-2TWG-3,1-TM-INVENTORY-852,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A6512002700
1-TM-BATCH-853,BATCH1-A6519970145,1-27FW-2,1-TM-INVENTORY-853,Active,,5,5,0,0,1-J31BMH,1-J30J21,13/04/2017 12:13,A6519970145
1-TM-BATCH-854,BATCH1-A6519980023,1-2BPX-9,1-TM-INVENTORY-854,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/12/2022 14:49,A6519980023
1-TM-BATCH-855,BATCH1-A6540920000,1-2LOH-151,1-TM-INVENTORY-855,Active,,1,1,0,0,1-J31BMH,1-J30J21,04/11/2024 17:02,A6540920000
1-TM-BATCH-856,BATCH1-A6540920100,1-2LOH-152,1-TM-INVENTORY-856,Active,,2,2,0,0,1-J31BMH,1-J30J21,12/11/2024 17:20,A6540920100
1-TM-BATCH-857,BATCH1-A6540940004,1-2LOH-153,1-TM-INVENTORY-857,Active,,3,3,0,0,1-J31BMH,1-J30J21,12/11/2024 13:13,A6540940004
1-TM-BATCH-858,BATCH1-A6540940204,1-3CQ0-1220,1-TM-INVENTORY-858,Active,,6,6,0,0,1-J31BMH,1-J30J21,04/11/2024 18:29,A6540940204
1-TM-BATCH-859,BATCH1-A6540941300,1-2SH4-25,1-TM-INVENTORY-859,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/03/2020 12:37,A6540941300
1-TM-BATCH-860,BATCH1-A6541421980,1-3CQ2-1025,1-TM-INVENTORY-860,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 12:03,A6541421980
1-TM-BATCH-861,BATCH1-A6541424001,1-8SBA-1535,1-TM-INVENTORY-861,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/11/2024 12:16,A6541424001
1-TM-BATCH-862,BATCH1-A6541801100,1-2QT3-96,1-TM-INVENTORY-862,Active,,9,9,0,0,1-J31BMH,1-J30J21,12/11/2024 13:13,A6541801100
1-TM-BATCH-863,BATCH1-A6549062500,1-4XWK-1,1-TM-INVENTORY-863,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/05/2023 11:54,A6549062500
1-TM-BATCH-864,BATCH1-A6560101001,1-41TG-40,1-TM-INVENTORY-864,Active,,1,1,0,0,1-J31BMH,1-J30J21,17/01/2022 12:14,A6560101001
1-TM-BATCH-865,BATCH1-A6561404800,1-AE8I-5,1-TM-INVENTORY-865,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 17:17,A6561404800
1-TM-BATCH-866,BATCH1-A7252703707,1-2F8V-27,1-TM-INVENTORY-866,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 17:20,A7252703707
1-TM-BATCH-867,BATCH1-A7252712101,1-2FO3-2,1-TM-INVENTORY-867,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 11:47,A7252712101
1-TM-BATCH-868,BATCH1-A725271530064,1-2YIE-18,1-TM-INVENTORY-868,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 11:47,A725271530064
1-TM-BATCH-869,BATCH1-B66040637,1-47EW-2,1-TM-INVENTORY-869,Active,,1,1,0,0,1-J31BMH,1-J30J21,27/06/2023 16:46,B66040637
1-TM-BATCH-870,BATCH1-B66040675,1-62Z3-1,1-TM-INVENTORY-870,Active,,1,1,0,0,1-J31BMH,1-J30J21,27/06/2023 17:05,B66040675
1-TM-BATCH-871,BATCH1-B66041503,1-28C5-1,1-TM-INVENTORY-871,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/12/2022 15:50,B66041503
1-TM-BATCH-872,BATCH1-B66041518,1-298P-2,1-TM-INVENTORY-872,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/04/2024 16:03,B66041518
1-TM-BATCH-873,BATCH1-B66041523,1-2GIH-16,1-TM-INVENTORY-873,Active,,4,4,0,0,1-J31BMH,1-J30J21,23/09/2024 10:56,B66041523
1-TM-BATCH-874,BATCH1-B66041524,1-2GIH-17,1-TM-INVENTORY-874,Active,,2,2,0,0,1-J31BMH,1-J30J21,22/07/2024 17:29,B66041524
1-TM-BATCH-875,BATCH1-B66041533,1-2GIH-21,1-TM-INVENTORY-875,Active,,1,1,0,0,1-J31BMH,1-J30J21,28/05/2024 10:30,B66041533
1-TM-BATCH-876,BATCH1-B66041540,1-2RZL-1,1-TM-INVENTORY-876,Active,,2,2,0,0,1-J31BMH,1-J30J21,11/01/2024 15:42,B66041540
1-TM-BATCH-877,BATCH1-B66041613,1-2VXQ-1,1-TM-INVENTORY-877,Active,,2,2,0,0,1-J31BMH,1-J30J21,22/06/2024 14:36,B66041613
1-TM-BATCH-878,BATCH1-B66041694,1-6YVX-1,1-TM-INVENTORY-878,Active,,2,2,0,0,1-J31BMH,1-J30J21,11/01/2024 15:45,B66041694
1-TM-BATCH-879,BATCH1-B66042020,1-3U9I-16,1-TM-INVENTORY-879,Active,,1,1,0,0,1-J31BMH,1-J30J21,13/02/2023 12:30,B66042020
1-TM-BATCH-880,BATCH1-B66043065,1-1WOT-3,1-TM-INVENTORY-880,Active,,4,4,0,0,1-J31BMH,1-J30J21,25/12/2023 16:18,B66043065
1-TM-BATCH-881,BATCH1-B66043350,1-YZJ-3,1-TM-INVENTORY-881,Active,,17,17,0,0,1-J31BMH,1-J30J21,23/09/2024 10:56,B66043350
1-TM-BATCH-882,BATCH1-B66043351,1-14K1-7,1-TM-INVENTORY-882,Active,,16,16,0,0,1-J31BMH,1-J30J21,04/11/2024 18:18,B66043351
1-TM-BATCH-883,BATCH1-B66043352,1-14K1-8,1-TM-INVENTORY-883,Active,,19,19,0,0,1-J31BMH,1-J30J21,04/11/2024 18:18,B66043352
1-TM-BATCH-884,BATCH1-B66045160,1-3U9I-19,1-TM-INVENTORY-884,Active,,3,3,0,0,1-J31BMH,1-J30J21,08/08/2024 11:37,B66045160
1-TM-BATCH-885,BATCH1-B66045748,1-74WB-1,1-TM-INVENTORY-885,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/10/2024 15:59,B66045748
1-TM-BATCH-886,BATCH1-B66450194,1-4MY1-8,1-TM-INVENTORY-886,Active,,1,1,0,0,1-J31BMH,1-J30J21,10/09/2022 13:19,B66450194
1-TM-BATCH-887,BATCH1-B66450460,1-60AB-3,1-TM-INVENTORY-887,Active,,2,2,0,0,1-J31BMH,1-J30J21,03/08/2023 10:57,B66450460
1-TM-BATCH-888,BATCH1-B66470207,1-1M6B-29,1-TM-INVENTORY-888,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/06/2023 15:26,B66470207
1-TM-BATCH-889,BATCH1-B66472002,1-1B25-1,1-TM-INVENTORY-889,Active,,3,3,0,0,1-J31BMH,1-J30J21,27/05/2024 13:26,B66472002
1-TM-BATCH-890,BATCH1-B66472004,1-4O2J-1,1-TM-INVENTORY-890,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/10/2024 15:30,B66472004
1-TM-BATCH-891,BATCH1-B66472005,1-4O2J-2,1-TM-INVENTORY-891,Active,,4,4,0,0,1-J31BMH,1-J30J21,19/10/2024 11:07,B66472005
1-TM-BATCH-892,BATCH1-B66952989,1-2GIH-46,1-TM-INVENTORY-892,Active,,1,1,0,0,1-J31BMH,1-J30J21,29/10/2024 15:58,B66952989
1-TM-BATCH-893,BATCH1-B66953080,1-2EIE-1,1-TM-INVENTORY-893,Active,,4,4,0,0,1-J31BMH,1-J30J21,24/08/2023 16:47,B66953080
1-TM-BATCH-894,BATCH1-B66953087,1-2GIH-49,1-TM-INVENTORY-894,Active,,1,1,0,0,1-J31BMH,1-J30J21,04/11/2024 18:18,B66953087
1-TM-BATCH-895,BATCH1-B66953430,1-2XLA-50,1-TM-INVENTORY-895,Active,,1,1,0,0,1-J31BMH,1-J30J21,01/07/2023 11:52,B66953430
1-TM-BATCH-896,BATCH1-B66953741,1-3CXT-129,1-TM-INVENTORY-896,Active,,1,1,0,0,1-J31BMH,1-J30J21,28/08/2023 12:17,B66953741
1-TM-BATCH-897,BATCH1-B66953744,1-3U9I-66,1-TM-INVENTORY-897,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/11/2023 17:10,B66953744
1-TM-BATCH-898,BATCH1-B66953828,1-2AI9-131,1-TM-INVENTORY-898,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,B66953828
1-TM-BATCH-899,BATCH1-B6695453164,1-5J7A-3,1-TM-INVENTORY-899,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/04/2023 12:46,B6695453164
1-TM-BATCH-900,BATCH1-B66955015,1-3U9I-103,1-TM-INVENTORY-900,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/06/2023 15:25,B66955015
1-TM-BATCH-901,BATCH1-B66955082,1-3U9I-110,1-TM-INVENTORY-901,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/05/2024 16:21,B66955082
1-TM-BATCH-902,BATCH1-B66955757,1-4MY1-21,1-TM-INVENTORY-902,Active,,1,1,0,0,1-J31BMH,1-J30J21,28/01/2022 14:57,B66955757
1-TM-BATCH-903,BATCH1-B66955809,1-4MY1-26,1-TM-INVENTORY-903,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/10/2022 15:02,B66955809
1-TM-BATCH-904,BATCH1-B66956169,1-4MEE-8,1-TM-INVENTORY-904,Active,,1,1,0,0,1-J31BMH,1-J30J21,11/01/2024 15:42,B66956169
1-TM-BATCH-905,BATCH1-B66956330,1-4MY1-42,1-TM-INVENTORY-905,Active,,2,2,0,0,1-J31BMH,1-J30J21,10/09/2022 13:16,B66956330
1-TM-BATCH-906,BATCH1-B66957516,1-PE3-98,1-TM-INVENTORY-906,Active,,34,34,0,0,1-J31BMH,1-J30J21,11/11/2024 10:50,B66957516
1-TM-BATCH-907,BATCH1-B66958213,1-2FQ0-3,1-TM-INVENTORY-907,Active,,8,8,0,0,1-J31BMH,1-J30J21,14/08/2024 17:56,B66958213
1-TM-BATCH-908,BATCH1-B6695822539,1-8SBC-841,1-TM-INVENTORY-908,Active,,2,2,0,0,1-J31BMH,1-J30J21,22/10/2024 12:21,B6695822539
1-TM-BATCH-909,BATCH1-B66958408,1-2MWA-5,1-TM-INVENTORY-909,Active,,2,2,0,0,1-J31BMH,1-J30J21,12/11/2024 17:22,B66958408
1-TM-BATCH-910,BATCH1-B66958424,1-2R4O-3,1-TM-INVENTORY-910,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/02/2022 12:27,B66958424
1-TM-BATCH-911,BATCH1-B66958630,1-3CXR-310,1-TM-INVENTORY-911,Active,,1,1,0,0,1-J31BMH,1-J30J21,13/08/2024 15:26,B66958630
1-TM-BATCH-912,BATCH1-B66958631,1-2VUC-4,1-TM-INVENTORY-912,Active,,1,1,0,0,1-J31BMH,1-J30J21,16/05/2024 16:49,B66958631
1-TM-BATCH-913,BATCH1-B6695877039,1-8SBA-1297,1-TM-INVENTORY-913,Active,,4,4,0,0,1-J31BMH,1-J30J21,04/10/2024 16:17,B6695877039
1-TM-BATCH-914,BATCH1-B66958893,1-60AB-46,1-TM-INVENTORY-914,Active,,1,1,0,0,1-J31BMH,1-J30J21,08/07/2024 11:50,B66958893
